County,City,Location Description,Transit Type,Day of Date,Avg. PercentNorm/100
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 12, 2020",24%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 11, 2020",-18%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 11, 2020",65%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 10, 2020",15%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 10, 2020",15%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 9, 2020",3%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 9, 2020",76%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 8, 2020",48%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 8, 2020",216%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 7, 2020",0%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 7, 2020",154%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 6, 2020",-78%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 6, 2020",-24%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 5, 2020",-2%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 5, 2020",97%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 4, 2020",28%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 4, 2020",35%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 3, 2020",-5%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 3, 2020",64%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 2, 2020",-29%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 2, 2020",11%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 1, 2020",46%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 1, 2020",163%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 30, 2020",-26%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 30, 2020",33%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 29, 2020",-33%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 29, 2020",68%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 28, 2020",22%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 28, 2020",99%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 27, 2020",-52%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 27, 2020",57%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 26, 2020",10%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 26, 2020",56%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 25, 2020",-35%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 25, 2020",101%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 24, 2020",40%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 24, 2020",238%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 23, 2020",-32%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 23, 2020",22%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 22, 2020",-67%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 22, 2020",-26%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 21, 2020",8%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 21, 2020",86%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 20, 2020",20%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 20, 2020",145%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 19, 2020",6%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 19, 2020",84%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 18, 2020",-3%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 18, 2020",148%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 17, 2020",50%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 17, 2020",297%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 16, 2020",0%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 16, 2020",42%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 15, 2020",-58%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 15, 2020",-7%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 14, 2020",-46%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 14, 2020",25%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 13, 2020",7%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 13, 2020",119%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 12, 2020",-40%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 12, 2020",47%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 11, 2020",-7%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 11, 2020",125%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 10, 2020",61%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 10, 2020",393%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 9, 2020",10%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 9, 2020",94%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 8, 2020",-9%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 8, 2020",112%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 7, 2020",4%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 7, 2020",76%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 6, 2020",-19%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 6, 2020",137%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 5, 2020",-53%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 5, 2020",9%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 4, 2020",11%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 4, 2020",117%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 3, 2020",-31%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 3, 2020",103%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 2, 2020",-39%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 2, 2020",18%
Spokane,Spokane,Centennial Trail,Pedestrian,"April 1, 2020",-55%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"April 1, 2020",19%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 31, 2020",-47%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 31, 2020",38%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 30, 2020",-62%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 30, 2020",141%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 29, 2020",-47%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 29, 2020",255%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 28, 2020",-48%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 28, 2020",149%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 27, 2020",-43%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 27, 2020",109%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 26, 2020",-48%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 26, 2020",36%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 25, 2020",-54%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 25, 2020",171%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 24, 2020",-36%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 24, 2020",119%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 23, 2020",-29%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 23, 2020",164%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 22, 2020",17%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 22, 2020",255%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 21, 2020",18%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 21, 2020",352%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 20, 2020",43%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 20, 2020",259%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 19, 2020",39%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 19, 2020",348%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 18, 2020",83%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 18, 2020",556%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 17, 2020",45%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 17, 2020",137%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 16, 2020",79%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 16, 2020",71%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 15, 2020",-58%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 15, 2020",-7%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 14, 2020",-91%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 14, 2020",-57%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 13, 2020",-67%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 13, 2020",-45%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 12, 2020",-29%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 12, 2020",-5%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 11, 2020",41%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 11, 2020",212%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 10, 2020",-33%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 10, 2020",73%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 9, 2020",-15%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 9, 2020",-5%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 7, 2020",-77%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 7, 2020",-34%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 6, 2020",-39%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 6, 2020",-13%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 5, 2020",-14%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 5, 2020",3%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 4, 2020",6%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 4, 2020",129%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 3, 2020",-6%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 3, 2020",-16%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 2, 2020",-17%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 2, 2020",38%
Spokane,Spokane,Centennial Trail,Pedestrian,"March 1, 2020",-18%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"March 1, 2020",132%
Thurston,Olympia,Woodland Trail West,Pedestrian,"June 2, 2020",25%
Thurston,Olympia,Woodland Trail West,Pedestrian,"June 1, 2020",83%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 31, 2020",84%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 30, 2020",-42%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 29, 2020",57%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 28, 2020",45%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 26, 2020",49%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 25, 2020",-5%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 24, 2020",319%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 23, 2020",56%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 22, 2020",50%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 21, 2020",43%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 20, 2020",13%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 19, 2020",46%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 18, 2020",57%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 17, 2020",71%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 16, 2020",13%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 15, 2020",58%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 14, 2020",27%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 13, 2020",12%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 12, 2020",-24%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 11, 2020",33%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 10, 2020",41%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 9, 2020",51%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 8, 2020",85%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 7, 2020",98%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 6, 2020",20%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 5, 2020",94%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 4, 2020",26%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 3, 2020",-18%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 2, 2020",-18%
Thurston,Olympia,Woodland Trail West,Pedestrian,"May 1, 2020",83%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 30, 2020",32%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 29, 2020",47%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 28, 2020",68%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 27, 2020",40%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 26, 2020",87%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 25, 2020",85%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 24, 2020",85%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 23, 2020",86%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 22, 2020",2%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 21, 2020",47%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 20, 2020",56%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 19, 2020",78%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 18, 2020",86%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 17, 2020",130%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 16, 2020",163%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 15, 2020",110%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 14, 2020",70%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 13, 2020",74%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 12, 2020",58%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 11, 2020",114%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 10, 2020",89%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 9, 2020",125%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 8, 2020",166%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 7, 2020",38%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 6, 2020",92%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 5, 2020",77%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 4, 2020",71%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 3, 2020",11%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 2, 2020",30%
Thurston,Olympia,Woodland Trail West,Pedestrian,"April 1, 2020",81%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 31, 2020",1%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 30, 2020",5%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 29, 2020",79%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 28, 2020",-46%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 27, 2020",14%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 26, 2020",28%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 25, 2020",8%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 24, 2020",-26%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 23, 2020",8%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 22, 2020",12%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 21, 2020",28%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 20, 2020",69%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 19, 2020",75%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 18, 2020",38%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 17, 2020",5%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 16, 2020",51%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 15, 2020",-4%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 14, 2020",-42%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 13, 2020",-56%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 12, 2020",28%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 11, 2020",-16%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 10, 2020",-9%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 9, 2020",36%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 7, 2020",-7%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 6, 2020",-37%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 5, 2020",-24%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 4, 2020",24%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 3, 2020",-28%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 2, 2020",-37%
Thurston,Olympia,Woodland Trail West,Pedestrian,"March 1, 2020",-45%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 30, 2020",59%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 29, 2020",45%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 28, 2020",120%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 27, 2020",-7%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 26, 2020",46%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 25, 2020",210%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 24, 2020",16%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 23, 2020",71%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 22, 2020",-31%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 21, 2020",66%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 20, 2020",36%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 19, 2020",59%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 18, 2020",74%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 17, 2020",79%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 16, 2020",146%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 15, 2020",-20%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 14, 2020",65%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 13, 2020",-14%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 11, 2020",878%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 10, 2020",102%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 9, 2020",-100%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 8, 2020",-99%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 7, 2020",-99%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 6, 2020",-100%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 5, 2020",-100%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 4, 2020",-100%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 3, 2020",-95%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 2, 2020",-93%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"April 1, 2020",-100%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 31, 2020",-100%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 30, 2020",-100%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 29, 2020",-100%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 28, 2020",-100%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 27, 2020",-99%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 26, 2020",-98%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 25, 2020",-100%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 24, 2020",-83%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 23, 2020",-48%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 22, 2020",-4%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 21, 2020",36%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 20, 2020",35%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 19, 2020",69%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 18, 2020",60%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 17, 2020",-1%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 16, 2020",20%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 15, 2020",-83%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 14, 2020",-87%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 13, 2020",-89%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 12, 2020",-44%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 11, 2020",35%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 10, 2020",-32%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 9, 2020",10%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 7, 2020",-34%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 6, 2020",-11%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 5, 2020",-32%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 4, 2020",216%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 3, 2020",-44%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 2, 2020",-13%
Yakima,Yakima,Yakima Greenway Trail,Pedestrian,"March 1, 2020",21%
